Domain,Kingdom,Phylum or Division,Class,Order,Suborder,Superfamily,Family,Subfamily,Tribe or Section,Genus,Specific Epithtet,Infraspecific Epithet,Author,Origin,Suborigin,IUCN Status,Taxon Status,Darwin,Española,Fernandina,Floreana,Genovesa,Isabela,Marchena,Pinta,Pinzón,San Cristóbal,Santa Cruz,Santa Fé,Santiago,Unknown Island,Wolf,Elizabeth Bay/Bahía Elizabeth,Far-northern/Lejano Norte,Northern/Norte,South-eastern/Centro Sur,Unknown Bioregion,Western/Oeste,TaxonID,English Common Name,Spanish Common Name,Local Name,Taxonomic Comments,Distribution Comments,Spanish Distribution Comments,English Comments,Spanish Comments,English Description,Spanish Description
Eukaryota,Animalia,Chordata,Actinopterygii,Tetraodontiformes,,,Tetraodontidae,,,Arothron,meleagris,,"(Anonymous, 1798)",Na,Id,NE,1,,,,,,,,,,,True,,,,,,,,True,,,7834,Guineafowl puffer,"tamboríl negro, botete negro","botete, tamborial negro","Syn.: Arothron ophryas Cope, 1871, Ovoides latifrons Jenkins, 1901, Tetraodon lacrymatus Quoy & Gaimard, 1824, Tetraodon meleagris Lacepède, 1798, Tetrodon meleagris Lacepède, 1798, Tetrodon setosus Smith, 1886, fide Appeltans et al. (2010)","Indo-Pacific only; in the eastern Pacific from the Gulf of California to coastal Ecuador, also Clipperon, Cocos, Easter, Revillagigedos and Ecuador in Galápagos Islands, and all eastern pacific islands.",,Habitat: Coral-reefs areas,,"Spotted Phase: dorsal, anal and tail fins bordered in light purplish gray to white. Golden phase: whitish belly; may have some dark spotting and whitish blotches. To at least 35 cm.",
Eukaryota,Animalia,Chordata,Actinopterygii,Tetraodontiformes,,,Tetraodontidae,,,Canthigaster,punctatissima,,"(Günther, 1870)",Na,Id,NE,1,,,,,,,,,,,True,,,,,,,,True,,,7832,Spotted sharpnose puffer,"botete bonito, tamboril punteado nariz aguda",botete bonito,"Syn.: Canthigaster brederi Whitley, 1959, Canthigaster punctatissimus reticulatus Breder, 1936, Sphoeroides brunneus Fowler, 1944, Tetrodon oxyrrhynchus Lockington, 1881, Tetrodon punctatissimus Günther, 1870, fide Appeltans et al. (2010)","Eastern Pacific, from central Gulf of California to Ecuador including Ecuador in the Galápagos Islands, also Clipperton, Cocos and Revillagigedos.",,"Habitat: Areas with coral growth, do not wander fare from shelter",,"Whitish spots often tinted yellowish to bluish; head and body reddish brown to gray and greenish gray. No spots on fins; pectoral, dorsal and anl fins translucent. Size: 90 mm TL",
Eukaryota,Animalia,Chordata,Actinopterygii,Tetraodontiformes,Tetraodontoidei,,Balistidae,,,Pseudobalistes,naufragium,,"(Jordan & Starks, 1895)",Na,Id,NE,1,,,,,,,,,,,True,,,,,,,,True,,,7824,"Stone triggerfish, blunthead triggerfish",pejepuerco de piedra,cochito bota,"Syn.: Balistes naufragium Jordan & Starks, 1895, fide Appeltans et al. (2010)","Eastern Pacific, from Baja California to Guayaquil, Ecuador including Galapagos, Southern Baja California and lower Gulf of California to Chile. Galápagos, Cocos and Malpelo Islands.",,Habitat: Deeper water (>15m) over sand bottoms,,"Size: 30-60 cm, Shades of bluish gray to gray and brownish gray with fine line markings. Can pale or darken and change intensity of banding.",
Eukaryota,Animalia,Chordata,Actinopterygii,Tetraodontiformes,Tetraodontoidei,,Diodontidae,,,Chilomycterus,reticulatus,,"(Linnaeus, 1758)",Na,Id,NE,1,,,,,,,,,,,True,,,,,,,,True,,,7820,"Pacific burrfish, spotfin burrfish","pejerizo chiquito, pez erizo de aleta manchada, pez erizo del pacífico, pez erizo enano",pez erizo de aleta manchada,"Syn.: Diodon reticulatus Linnaeus, 1758, Diodon tigrinus Cuvier, 1818, Euchilomycterus quadradicatus Waite, 1900, fide Appeltans et al. (2010), Chilomycterus affinis Günther, 1870 fide Appeltans et al. (2013)","circumtropical; in the eastern Pacific from southern California and the central Gulf of California to Peru, also Easter and Ecuador in the Galapagos Islands Circumglobal. California to Chile and all oceanic islands of the Tropical Eastern Pacific except Clipperton",,"Habitat: Solitary, found along rocky shores and in regions of coral development.",,"Bluish gray back, tan or light gray sides shading to white belly. Dusky band under eyes and another forward of pectoral fin. Size: To at least 55 cm",
Eukaryota,Animalia,Chordata,Actinopterygii,Tetraodontiformes,Tetraodontoidei,,Diodontidae,,,Cyclichthys,spilostylus,,"(Leis & Randall, 1982)",Na,Va,NE,1,,,,,,,,,,,True,,,,,,,,True,,,7827,"Yellow spotted burrfish,spotbase burrfish","pez erizo espinas amarillas, pez erizo base de punto","Pez erizo espinas amarillas, pez erizo base de punto","Syn.: Chilomycterus spilostylus Leis & Randall, 1982, fide Appeltans et al. (2010)","Tropical Indo-Pacific including Red Sea, Hong Kong and the Phillippines; Vagrant in Ecuador in the Galápagos Islands",,"Habitat: Coral reefs, sea-grass beds, silty sand; probably nocturnal",,Shades of light to dark brown. Wide pale bar under eyes; pale snout. Size: 15-25 cm,
Eukaryota,Animalia,Chordata,Actinopterygii,Tetraodontiformes,Tetraodontoidei,,Diodontidae,,,Diodon,eydouxii,,"Brisout de Barneville, 1846",Na,Id,,1,,,,,,,,,,,True,,,,,,,,True,,,14089,Pelagic porcupinefish,pez erizo pelágico,,,circumtropical,,,,,
Eukaryota,Animalia,Chordata,Actinopterygii,Tetraodontiformes,Tetraodontoidei,,Molidae,,,Masturus,lanceolatus,,"(Liénard, 1840)",Na,Id,,1,,,,,,,,,,,True,,,,,,,,True,,,14090,Sharptail mola,"mola coliaguda, pez luna coliagudo",,,circumtropical,,,,,
Eukaryota,Animalia,Chordata,Actinopterygii,Tetraodontiformes,Tetraodontoidei,,Monocanthidae,,,Aluterus,monoceros,,"(Linnaeus, 1758)",Na,Id,,1,,,,,,,,,,,True,,,,,,,,True,,,14083,"Unicorn leatherjacket, Unicorn leatherjacket filefish","puerco de altura, Lija barbuda",,,circumtropical,,,,,
Eukaryota,Animalia,Chordata,Actinopterygii,Tetraodontiformes,Tetraodontoidei,,Monocanthidae,,,Cantherhines,dumerilii,,"Hollard, 1854",Na,Id,NE,1,,,,,,,,,,,True,,,,,,,,True,,,7830,"Whitespotted filefish, vagabond filefish, gray filefish","cachua blanca nieves, pez lija vagabundo",pez lija vagabundo,"Syn.: Cantherhines albopunctatus (Seale, 1901), Cantherhines carolae Jordan & McGregor, 1898, Cantherhines dumerili (Hollard, 1854), Cantherhines howensis (Ogilby, 1889), Monacanthus albopunctatus Seale, 1901, Monacanthus dumerilii Hollard, 1854, Monacanthus howensis Ogilby, 1889, fide Appeltans et al. (2010)","Indo-Pacific; only a few localities in the eastern Pacific: Clippteron, Clarion, San Benedicto, Revillagigedos, off Baja California and Ecuador in the Galápagos Islands. Tip of Baja California, Costa Rica to Western Panama and all oceanic islands.",,"Habitat: Coral-reefs, feeding on benthic organisms",,"Shades of gray to tan, brown and olive, with several indistintc bars on side, and pale lips.Size: At least 38 cm",
Eukaryota,Animalia,Chordata,Actinopterygii,Tetraodontiformes,Tetraodontoidei,,Ostraciidae,,,Lactoria,diaphana,,"(Bloch & Schneider, 1801)",NG,NG,,6,,,,,,,,,,,True,,,,,,,,True,,,14707,,,,"Reported by Thompson et al. (1979: 238) as from Galapagos, but rejected by McCosker & Rosenblatt (2010) since no specimens from Galapagos exist although widespread in distribution.",,,,,,
Eukaryota,Animalia,Chordata,Actinopterygii,Tetraodontiformes,Tetraodontoidei,,Tetraodontidae,,,Lagocephalus,lagocephalus,,"(Linnaeus, 1758)",Na,Id,,1,,,,,,,,,,,True,,,,,,,,True,,,14088,"Pufferfish, oceanic puffer","tamboril oceánico, botete oceánico, pez globo",,,circumtropical,,,,,
Eukaryota,Animalia,Chordata,Actinopterygii,Tetraodontiformes,Tetraodontoidei,,Tetraodontidae,Canthigasterinae,,Canthigaster,amboinensis,,"(Bleeker, 1864)",Na,Va,,1,,,,,,,,,,,True,,,,,,,,True,,,14086,Spider eye puffer,,,,Indo-Pacific,,,,,
Eukaryota,Animalia,Chordata,Actinopterygii,Tetraodontiformes,Tetraodontoidei,,Tetraodontidae,Canthigasterinae,,Canthigaster,janthinoptera,,"(Bleeker, 1855)",Na,Va,NE,1,,,,,,,,,,,True,,,,,,,,True,,,7837,Honeycomb Puffer,"Tamboríl panal, botete panal.",botete panal,"Syn.: Tropidichthys janthinopterus Bleeker, 1855, fide Appeltans et al. (2010)","Tropical Indo-Pacific, but not reported in the eastern Pacific except from Ecuador in Galápagos Islands and western Panama.",,"Habitat: Rocky reefs, near caves and cervices",,"Whitish spots often tinted yellowish to bluish; head and body reddish brown to gray and greenish gray. No spots on fins; pectoral, dorsal and anl fins translucent. Lengths of at least 9 cm.",
Eukaryota,Animalia,Chordata,Actinopterygii,Tetraodontiformes,Tetraodontoidei,,Tetraodontidae,Canthigasterinae,,Canthigaster,valentini,,"(Bleeker, 1853)",Na,Va,,1,,,,,,,,,,,True,,,,,,,,True,,,14087,Valentinni's sharpnose puffer,,,,Indo-Pacific,,,,,
Eukaryota,Animalia,Chordata,Actinopterygii,Tetraodontiformes,Tetraodontoidei,,Tetraodontidae,Tetraodontinae,,Arothron,nigropunctatus,,"(Bloch & Schneider, 1801)",Na,Id,,1,,,,,,,,,,,True,,,,,,,,True,,,14084,Blackspotted puffer,,,,Indo-Pacific,,,,,
Eukaryota,Animalia,Chordata,Actinopterygii,Tetraodontiformes,Tetraodontoidei,,Tetraodontidae,Tetraodontinae,,Sphoeroides,angusticeps,,"(Jenyns, 1842)",Na,En,NE,1,,,,,,,,,,,True,,,,,,,,True,,,7835,"Concave puffer, Galápagos puffer",tamboríl cóncavo,tambulero de Galápagos,"Syn.: Tetrodon angusticeps Jenyns, 1842, fide Appeltans et al. (2010)","Endemic to the Galapagos Islands. Ecuador, Galápagos and Cocos Islands.",,"Habitat: Reef species that is also encountered along rock-sand interfaces. During the day they forage in reef and nearby sand habitats, at night they may burrow in sand",,Size: Lengths of 25 cm. Sphoeroides angusticeps.,
Eukaryota,Animalia,Chordata,Actinopterygii,Tetraodontiformes,Tetraodontoidei,,Tetraodontidae,Tetraodontinae,,Sphoeroides,annulatus,,"(Jenyns, 1842)",Na,Id,NE,1,,,,,,,,,,,True,,,,,,,,True,,,7836,Bullseye puffer,tambulero,tambulero,"Syn.: Liosaccus melanostictus Fowler, 1944, Tetrodon annulatus Jenyns, 1842, fide Appeltans et al. (2010)","Eastern Pacific, from California to Peru, and Galapagos. Southern California to Peru and Galápagos Islands.",,"Habitat: Quit waters of bays, coves, and mangrove lagoons, but occasionally in open waters.",,"Size: To about 41 cm. Upper head and body shades of brown to gray, pale gray or white underside pale. Often numerous small dark spots.",
Eukaryota,Animalia,Chordata,Actinopterygii,Tetraodontiformes,Tetraodontoidei,,Tetraodontidae,Tetraodontinae,,Sphoeroides,lobatus,,"(Steindachner, 1870)",Na,Id,NE,1,,,,,,,,,,,True,,,,,,,,True,,,7818,"Lobeskin puffer, longnose puffer",Tumbulero lóbulo,botete verrugoso,"Syn.: Canthogaster lobatus Steindachner, 1870, fide Appeltans et al. (2010)","Eastern Pacific, from California and the Gulf of California to Peru, and Galapagos. Southern California to Chile. Revillagigedos, Cocos, Malpelo and Galápagos Islands.",,Habitat: Reef species that is also encountered along rock-sand interfaces where it forages in reef and sand habitats.,,Size: Lenghts of at least 30 cm. Mottled or blotched shades of brown to olive with numerous small white spots.,
Eukaryota,Animalia,Chordata,Chondrichthyes (= Elasmobranchii),Carcharhiniformes,,,Carcharhinidae,,,Carcharhinus,albimarginatus,,"(Rüppell, 1837)",Na,Va,NT,1,,,,,,,,,,,True,,,,,,,,True,,,7848,Silvertip shark,"tiburón de puntas blancas, tiburon de punta plateada.",tiburón de puntas blancas,"Syn.: Carcharhinus platyrhynchus (Gilbert, 1892), Carcharias albimarginatus Rüppell, 1837, Eulamia albimarginata (Rüppell, 1837), Eulamia platyrhynchus Gilbert, 1892, fide Appeltans et al. (2010)","Widespread in tropical, in the eastern Pacific most common around islands arising from submarine banks in southern California to Colombia, and Clipperton, Cocos, Las Tres Marias, Revillagigedos. Tropical Indo-Pacific. Southern Baja to Ecuado in Galápagos in Islands.","Generalmente en zonas tropicales, en el Pacífico oriental más común alrededor de las islas que surgen de bancos submarinos en el sur de California a Colombia, y Clipperton, Cocos, Las Tres Marías, Revillagigedo. Tropical Indo-Pacífico. Baja California Sur a Ecuado en las islas Galápagos.",Habitat: Open water around islands,Hábitat: Aguas abiertas alrededor de las islas,Dark silver- gray on back fading white underside. Snout somewhat rounded. Size: To about 3 m,Oscuro gris plateado en la parte posterior desvanecimiento inferior blanco. Hocico ligeramente redondeada. Tamaño: A unos 3 m
Eukaryota,Animalia,Chordata,Chondrichthyes (= Elasmobranchii),Carcharhiniformes,,,Carcharhinidae,,,Carcharhinus,falciformis,,"(Müller & Henle, 1839)",Na,Id,NT,1,,,,,,,,,,,True,,,,,,,,True,,,11607,Silky shark,Tiburón jaquetón,Tiburón piloto,"Syn.: Aprionodon sitankaiensis Herre, 1934, Carcharhinus atrodorsus Deng, Xiong & Zhan, 1981, Carcharhinus floridanus Bigelow, Schroeder & Springer, 1943, Carcharhinus floridianus Bigelow, Schroeder & Springer, 1943, Carcharhinus menisorrah (Müller & Henle, 1839), Carcharias falciformis Müller & Henle, 1839, Carcharias falcipinnis Lowe, 1839, Carcharias menisorrah Müller & Henle, 1839, Eulamia malpeloensis Fowler, 1944, Eulamia menisorrah (Müller & Henle, 1839), Gymnorhinus pharaonis Hemprich & Ehrenberg, 1899, Prionodon tiburo (Poey, 1860), Squalus tiburo Poey, 1860, fide Appeltans et al. (2010)","Circumtropical; Widely distributed in the tropical eastern Pacific from the Gulf of California to nothern Chile, and especially at oceanic islands including Clipperton, Cocos, Malpelo, Revillagigedos and Galápagos","Circumtropical; Ampliamente distribuida en el Pacífico oriental tropical del Golfo de California a nothern Chile, y sobre todo en las islas oceánicas como Clipperton, Cocos, Malpelo, Revillagigedo y Galápagos","Habitat: Pelagic, prefer oceanic areas along the edges of continental and insular shelves, especially over deep-water reefs and insular slopes.","Hábitat: pelágico, prefieren zonas oceánicas a lo largo de los bordes de las plataformas continentales e insulares, especialmente en los arrecifes de aguas profundas y las pendientes insulares.",Size: To a length of ca. 3.3 m.,"Tamaño: A una longitud de aprox. 3,3 m."
Eukaryota,Animalia,Chordata,Chondrichthyes (= Elasmobranchii),Carcharhiniformes,,,Carcharhinidae,,,Carcharhinus,galapagensis,,"(Snodgrass & Heller, 1905)",Na,Id,NT,1,,,,,,,,,,,True,,,,,,,,True,,,7844,Galápagos shark,tiburón de Galápagos,tiburón de Galápagos,"Syn.: Carcharias galapagensis Snodgrass & Heller, 1905","Cosmopolitan in tropical waters, common around islands in the eastern Pacific from central Baja California to Peru, including Clipperton, Cocos, Malpelo, Revillagigedos and Ecuador in the Galápagos Islands.",,Habitat: Clear waters in and around coral reefs and rocky bottoms.,Hábitat: Aguas claras y alrededor de los arrecifes de coral y los fondos rocosos.,"Silver-gray to gary-brown; white to yellowish white underside. Somewhat rounded snout; long, slender pectoral fins with wide base and pointed tips that are often dusky on underside. Iris silver-gary. Size: Adults average 1.8 to 2.4 m.",
Eukaryota,Animalia,Chordata,Chondrichthyes (= Elasmobranchii),Carcharhiniformes,,,Carcharhinidae,,,Galeocerdo,cuvier,,"(Péron & Lesueur, 1822)",Na,Id,NT,1,,,,,,,,,,,True,,,,,,,,True,,,12799,Tiger shark,"tiburón tigre, alecrin, tintorera",,"Syn.: Carcharias fasciatus Bleeker, 1852, Carcharias hemprichii Klunzinger, 1871, Galeocerda cuvier (Péron & Lesueur, 1822) (misspelling), Galeocerdo arcticus (Faber, 1829), Galeocerdo cuvieri (Péron & Lesueur, 1822) (misspelling), Galeocerdo fasciatus van Kampen, 1907, Galeocerdo obtusus Klunzinger, 1871, Galeocerdo rayneri Macdonald & Barron, 1868, Galeocerdo tigrinus Müller & Henle, 1839, Galeus cepedianus Agassiz, 1838, Galeus maculatus Ranzani, 1840, Squalus arcticus Faber, 1829, Squalus cuvier Péron & Lesueur, 1822, fide Appeltans et al. (2010)","Benthopelagic, oceanodromous",,"Subtropical(62°N-42°S,180°W-180°E)",,"Grey above with vertical dark grey to black bars and spots which appear faded in adults, white below.",
Eukaryota,Animalia,Chordata,Chondrichthyes (= Elasmobranchii),Carcharhiniformes,,,Carcharhinidae,,,Nasolamia,velox,,"(Gilbert, 1898)",Na,Id,DD,1,,,,,,,,,,,True,,,,,,,,True,,,12800,Whitenose shark,"cazón, cazón trompa blanca, pico blanco, tiburón coyotito",,,Eastern Pacific,,Tropical(31°N-18°S),,"Feeds on small bony fish, including anchovies, and crabs. Viviparous.",
Eukaryota,Animalia,Chordata,Chondrichthyes (= Elasmobranchii),Carcharhiniformes,,,Carcharhinidae,,,Prionace,glauca,,"(Linnaeus, 1758)",Na,Id,NT,1,,,,,,,,,,,True,,,,,,,,True,,,12801,Blue shark,"tiburón azul, azulejo",,,circumtropical,,Subtropical(7-21°C),,"graceful blue shark with a long, conical Snout, large eyes, and curved triangular upper teeth with saw edges. Dark blue dorsally, bright blue on the sides, white ventrally",
Eukaryota,Animalia,Chordata,Chondrichthyes (= Elasmobranchii),Carcharhiniformes,,,Carcharhinidae,Carcharhininae,,Carcharhinus,altimus,,"(Springer, 1950)",Na,Id,NE,1,,,,,,,,,,,True,,,,,,,,True,,,12788,Requin babosse,Tiburón baboso,,"Syn.: Carcharhinus radamae Fourmanoir, 1961 (junior synonym), Carcharinus altimus (Springer, 1950) (misspelling), Carcharinus radamae Fourmanoir, 1961, Eulamia altima Springer, 1950, fide Appeltans et al. (2010)","Circumglobal egistered in the Atlantic and Pacific seas, included Ecuador.",,Subtropical,,"Dorsal spines  (total): 0; Anal  spines: 0. A heavily-bodied, cylindrical shark with a large, long and broad snout, long nasal flaps and high, triangular, saw-edged upper teeth; interdorsal ridge high and prominent; pectoral and dorsal fins large and straight (Ref. 5578). Grayish with no conspicuous markings, white below (Ref. 5578); inner corners of pectoral fins blackish (Ref. 9997).",
Eukaryota,Animalia,Chordata,Chondrichthyes (= Elasmobranchii),Carcharhiniformes,,,Carcharhinidae,Carcharhininae,,Carcharhinus,longimanus,,"(Poey, 1861)",Na,Id,VU,1,,,,,,,,,,,True,,,,,,,,True,,,12790,Oceanic whitetip shark,"cazón, tiburón oceánico, tiburón pardo, galano",,,Cosmopolitan,,Deep-water species wich sometimes comes close to shore.,,"Subtropical (18-28 C). Dorsal spines (total): 0; Anal spines: 0. A stocky shark with a huge, rounded 1st dorsal fin, and long, wide-tipped pectoral fins; snout bluntly rounded; upper teeth triangular; interdorsal ridge present (Ref. 5578). Back usually dark grey with a bronze tinge, sometimes brown or bluish; belly whitish, sometimes with a yellow tinge; tips off first dorsal, pectorals, and lower lobe of caudal often white or with white spots (sometimes absent); ventral surface of pelvic fins, apices of anal and second dorsal, and ventral lobe of caudal often with black spots; black or dusky saddle-marks in front of second dorsal, upper margin of caudal and between dorsal fins (especially in young) (Ref. 9997).",
Eukaryota,Animalia,Chordata,Chondrichthyes (= Elasmobranchii),Carcharhiniformes,,,Carcharhinidae,Carcharhininae,,Carcharhinus,plumbeus,,"(Nardo, 1827)",Na,Id,VU,1,,,,,,,,,,,True,,,,,,,,True,,,12791,Sandbar shark,"cazón, tiburón aleta de cartón, tiburón brasilero, tiburón pardo",,,"Gulf of Mexico, Bahamas, Cuba and south and west Caribbean. Eastern Pacific: Revillagigedo and Galapagos islands. Eastern Atlantic: Portugal to Democratic Republic of the Congo, including the Mediterranean",,Subtropical(23-27°C),,"Grey-brown or bronzy with no prominent markings, white bellow.",
Eukaryota,Animalia,Chordata,Chondrichthyes (= Elasmobranchii),Carcharhiniformes,,,Scyliorhinidae,,,Apristurus,kampae,,"Taylor, 1972",Na,Id,NE,1,,,,,,,,,,,True,,,,,,,,True,,,12757,Longnose catshark,"gato trompudo, pejegato trompudo",,,Eastern Pacific,Pacífico Oriental,Deep-water:58.4 cm TL male/unsexed; (Ref. 244); 52 cm TL (female),"En aguas profundas: 58.4 cm TL hombre / no sexado; (Ref. 244), 52 cm TL (hembra)",,
Eukaryota,Animalia,Chordata,Chondrichthyes (= Elasmobranchii),Carcharhiniformes,,,Scyliorhinidae,,,Apristurus,sp.,,,Na,En,,3,,,,,,,,,,,True,,,,,,,,True,,,12758,,,,,Endemic to the Galapagos Islands.,Endemico para las Islas Galápagos,,,,
Eukaryota,Animalia,Chordata,Chondrichthyes (= Elasmobranchii),Carcharhiniformes,,,Scyliorhinidae,,,Bythaelurus,sp.,,,Na,En,,3,,,,,,,,,,,True,,,,,,,,True,,,12760,,,,,Endemic to the Galapagos Islands,Endemico para las Islas Galápagos.,,,,
Eukaryota,Animalia,Chordata,Chondrichthyes (= Elasmobranchii),Carcharhiniformes,,,Sphyrnidae,Carcharhininae,,Sphyrna,lewini,,"(Griffith & Smith, 1834)",Na,Id,EN,1,,,,,,,,,,,True,,,,,,,,True,,,7847,Scalloped hammerhead,tiburón martillo,tiburón martillo,"Syn.: Cestracion leeuwenii Day, 1865, Cestracion oceanica Garman, 1913, Sphyrna diplana Springer, 1941, Zygaena erythraea Klunzinger, 1871, Zygaena indica van Hasselt, 1823, Zygaena lewini Griffith & Smith, 1834, fide Appeltans et al. (2010)","Tropical waters, less frequent in temperate regions; know from sothern California to Ecuador including Galapagos. California to Northern Peru and all the offshore islands of the Eastern Pacific. Circumtropical.",,"Habitat: Areas of deep water near dropp-offs. Form large schools of 400 individuals, swimming well organized",,"Size: At least 4.2 m. Silver-gray to gray-brown, fading to white underside. Underside tips of pectoral fins dusky. Rear edge of vental fin straight.",
Eukaryota,Animalia,Chordata,Chondrichthyes (= Elasmobranchii),Carcharhiniformes,,,Sphyrnidae,Carcharhininae,,Sphyrna,mokarran,,"(Rüppell, 1837)",Na,Id,NE,1,,,,,,,,,,,True,,,,,,,,True,,,12805,Great hammerhead,cachona,,"No specimen or photograph exists. Tentatively included on the basis of a statement in Grove & Lavenberg (1997: 100) which states ""the only record of a great hammerhead in the Archipelago is based on an observation along a vertical drop-off at Gordon Rocks at 30 m. Although rare within the islands, additional records can be expected.""",circumtropical,,"Subtropical: brackish; marine; depth range 1 - 300 m (Ref. 37816) ,Pelagic-oceanic.",,"A very large hammerhead also with a notch at the center of the head (Ref. 5578). Front margin of head gently curved in juveniles, becoming nearly straight in adults, with slight median notch (Ref. 26938). 1st dorsal fin very high and curved; 2nd dorsal and pelvic fins high and with deeply concave rear margins. Light grey or grey-brown above, white below; fins without conspicuous markings (Ref. 5578).",
Eukaryota,Animalia,Chordata,Chondrichthyes (= Elasmobranchii),Carcharhiniformes,,,Sphyrnidae,Carcharhininae,,Sphyrna,tiburo,,"(Linnaeus, 1758)",Na,Id,NE,1,,,,,,,,,,,True,,,,,,,,True,,,12807,Bonnet shark,cachona,,,Eastern Pacific and Atlantic,,"Subtropical:brackish; marine; depth range 10 - 80 m (Ref. 244), usually 10 - 25 m (Ref. 9253) ,Reef-associated",,Front of head semicircular in outline. No other hammerhead has front of head in semicircle. (Ref. 26938).,
Eukaryota,Animalia,Chordata,Chondrichthyes (= Elasmobranchii),Carcharhiniformes,,,Triakidae,,,Galeus,sp.,,,Na,En,,3,,,,,,,,,,,True,,,,,,,,True,,,12759,,,,,Endemic to the Galapagos Islands,Endemico para las Islas Galápagos.,,,,
Eukaryota,Animalia,Chordata,Chondrichthyes (= Elasmobranchii),Carcharhiniformes,,,Triakidae,,,Mustelus,sp. nov.,,,Na,Id,,9,,,,,,,,,,,True,,,,,,,,True,,,12783,,,,,"Eastern Pacific: Mexico, Ecuador and Galápagos Islands.","Pacífico Oriental: México, Ecuador y las islas Galápagos.",,,,
Eukaryota,Animalia,Chordata,Chondrichthyes (= Elasmobranchii),Carcharhiniformes,,,Triakidae,Triakinae,,Triakis,maculata,,"Kner & Steindachner, 1867",Na,Id,VU,1,,,,,,,,,,,True,,,,,,,,True,,,12779,Smooth hound,tollo manchado,,"Syn.: Mustelus nigromaculatus Evermann & Radcliffe, 1917, Triakis scyllium maculatus Kner & Steindachner, 1867, fide Appeltans et al. (2010)",Peru-Chilean faunistic element,Peru y/o Chile.,Tropical:180 cm TL male/unsexed; (Ref. 244),,,
Eukaryota,Animalia,Chordata,Chondrichthyes (= Elasmobranchii),Carcharhiniformes,Galeomorphi,,Carcharhinidae,,,Carcharhinus,amblyrhynchos,,"(Bleeker, 1856)",Na,Id,,6,,,,,,,,,,,True,,,,,,,,True,,,15519,Gray reef shark,,,"Syn.: Carcharhinus amblyrhinchos (Bleeker, 1856) (misspelling), Carcharhinus amblyrhynchus (Bleeker, 1856) (misspelling), Carcharhinus wheeleri Garrick, 1982, Carcharias amblyrhynchos Bleeker, 1856, Carcharias nesiotes Snyder, 1904, Carcharinus amblyrhynchos (Bleeker, 1856) (misspelling), Galeolamna coongoola Whitley, 1964, Galeolamna fowleri Whitley, 1944, Galeolamna tufiensis Whitley, 1949, fide Appeltans et al. (2010)",,,,,,
Eukaryota,Animalia,Chordata,Chondrichthyes (= Elasmobranchii),Carcharhiniformes,Galeomorphi,,Carcharhinidae,,,Carcharhinus,leucas,,"(Müller & Henle, 1839)",Na,Id,,1,,,,,,,,,,,True,,,,,,,,True,,,15520,Bull shark,,,"Syn.: Carcharhinus azureus (Gilbert & Starks, 1904), Carcharhinus nicaraguensis (Gill, 1877), Carcharhinus vanrooyeni Smith, 1958, Carcharhinus zambezensis (Peters, 1852), Carcharias azureus Gilbert & Starks, 1904, Carcharias leucas Müller & Henle, 1839, Carcharias spenceri Ogilby, 1910, Carcharias zambezensis Peters, 1852, Eulamia nicaraguensis Gill, 1877, Galeolamna bogimba Whitley, 1943, Galeolamna greyi mckaili Whitley, 1945, Galeolamna leucas (Müller & Henle, 1839) (synonym), Galeolamna mckaili Whitley, 1945, Prionodon platyodon Poey, 1860, Squalus obtusus Poey, 1861, Squalus platyodon (Poey, 1860), fide Appeltans et al. (2010)","Indian Ocean, Baja California to Peru, Nicaragua, Galapagos",,,,Length up to 3.4 meters,
Eukaryota,Animalia,Chordata,Chondrichthyes (= Elasmobranchii),Carcharhiniformes,Galeomorphi,,Carcharhinidae,,,Carcharhinus,limbatus,,"(Müller & Henle, 1839)",Na,Id,NT,1,,,,,,,,,,,True,,,,,,,,True,,,7845,Blacktip shark,"tiburón macuira, tiburón punta negra, tiburón volador",tiburón punta negra,"Syn.: Carcharhinus natator Meek & Hildebrand, 1923, Carcharias abbreviatus Klunzinger, 1871, Carcharias aethalorus Jordan & Gilbert, 1882, Carcharias ehrenbergi Klunzinger, 1871, Carcharias limbatus Müller & Henle, 1839, Carcharias maculipinna Günther, 1868, Carcharias microps Lowe, 1841, Carcharias muelleri Steindachner, 1867, Carcharias phorcys Jordan & Evermann, 1903, Carcharias pleurotaenia Bleeker, 1852, Eulamia pleurotaenia (Bleeker, 1852), Gymnorhinus abbreviatus (Klunzinger, 1871), fide Appeltans et al. (2010)","eastern Pacific; Widespread in tropical and subtropical Pacific; in the eastern Pacific from California and the lower Gulf of California to Peru, also Revillagigedos and Ecuador in the Galápagos Islands.",,"Habitat: Prefer inshore waters and lagoons, cruise over rocky reefs, boulder strewn slopes and along walls. Occasionally large schools in surface water",,"Black tips and edging fade with age and may be indestinct, especieally on first dorsal. Silvery brown to gray on back, fanding to white underside. Size: Largest individual measured 2.55 m",
